update  time
시,군,구,위도,경도,지점코드 //base.csv와 좌표값이 안 맞음.
전라남도,고흥군,남양면,34.727,127.337,4677039000
전라남도,고흥군,동강면,34.7728,127.338,4677040000
전라남도,고흥군,대서면,34.7735,127.2822,4677041000
전라남도,고흥군,두원면,34.6363,127.2796,4677042000
전라남도,고흥군,영남면,34.5882,127.4454,4677044000
전라남도,고흥군,동일면,34.4967,127.4434,4677045000
전라남도,보성군,,34.7683,127.0821,4678000000
전라남도,보성군,보성읍,34.7762,127.0593,4678025000
전라남도,보성군,벌교읍,34.8643,127.3398,4678025300
전라남도,보성군,노동면,34.7762,127.0593,4678031000
전라남도,보성군,미력면,34.7756,127.1151,4678032000
전라남도,보성군,겸백면,34.8207,127.1716,4678033000
전라남도,보성군,율어면,34.8665,127.1724,4678034000
전라남도,보성군,복내면,34.913,127.1174,4678035000
전라남도,보성군,문덕면,34.9123,127.1733,4678036000
전라남도,보성군,조성면,34.82,127.2274,4678037000
전라남도,보성군,득량면,34.7749,127.1708,4678038000
전라남도,보성군,회천면,34.6841,127.1135,4678039000
전라남도,보성군,웅치면,34.731,127.0029,4678040000
전라남도,화순군,,35.0615,126.9886,4679000000
전라남도,화순군,화순읍,35.0516,127.0078,4679025000
전라남도,화순군,한천면,34.96,127.0064,4679031000
전라남도,화순군,춘양면,34.9605,126.9505,4679032000
전라남도,화순군,청풍면,34.8689,126.9492,4679033000
전라남도,화순군,이양면,34.8684,127.005,4679034000
전라남도,화순군,능주면,35.0063,126.9512,4679035000
전라남도,화순군,도곡면,35.0069,126.8953,4679036000
전라남도,화순군,도암면,34.9152,126.894,4679037000
전라남도,화순군,이서면,35.0968,127.0645,4679038000
전라남도,화순군,북면,35.1878,127.1221,4679039000
전라남도,화순군,동복면,35.0504,127.1198,4679040000
전라남도,화순군,남면,35.0045,127.119,4679041000
전라남도,화순군,동면,35.0052,127.0631,4679042000
전라남도,장흥군,,34.6785,126.9091,4680000000
전라남도,장흥군,장흥읍,34.6864,126.8909,4680025000
전라남도,장흥군,관산읍,34.5486,126.9446,4680025300
전라남도,장흥군,대덕읍,34.5034,126.8885,4680025600
전라남도,장흥군,용산면,34.5948,126.8897,4680031000
전라남도,장흥군,안양면,34.6395,127.0015,4680032000
전라남도,장흥군,장동면,34.731,127.0029,4680033000
전라남도,장흥군,장평면,34.7768,127.0036,4680034000
전라남도,장흥군,유치면,34.7784,126.8364,4680035000
전라남도,장흥군,부산면,34.7321,126.8915,4680036000
전라남도,장흥군,회진면,34.4571,126.9433,4680037000
전라남도,강진군,,34.6389,126.7692,4681000000
전라남도,강진군,강진읍,34.6415,126.7791,4681025000
전라남도,강진군,군동면,34.6411,126.8347,4681031000
전라남도,강진군,칠량면,34.5501,126.778,4681032000
전라남도,강진군,대구면,34.5043,126.7774,4681033000
전라남도,강진군,도암면,34.5505,126.7224,4681034000
전라남도,강진군,신전면,34.5047,126.7219,4681035000
전라남도,강진군,성전면,34.6877,126.7239,4681036000
전라남도,강진군,작천면,34.6873,126.7796,4681037000
전라남도,강진군,병영면,34.7326,126.8358,4681038000
전라남도,강진군,옴천면,34.7331,126.7802,4681039000
전라남도,강진군,마량면,34.4581,126.8324,4681040000
전라남도,해남군,,34.5704,126.6013,4682000000
전라남도,해남군,해남읍,34.5512,126.6114,4682025000
전라남도,해남군,삼산면,34.5055,126.6109,4682031000
전라남도,해남군,화산면,34.5061,126.4999,4682032000
전라남도,해남군,현산면,34.4601,126.5551,4682033000
전라남도,해남군,송지면,34.3689,126.4989,4682034000
전라남도,해남군,북평면,34.414,126.6101,4682035000
전라남도,해남군,북일면,34.4594,126.666,4682036000
전라남도,해남군,옥천면,34.5509,126.6669,4682037000
전라남도,해남군,계곡면,34.6424,126.6678,4682038000
전라남도,해남군,마산면,34.5973,126.5562,4682039000
전라남도,해남군,황산면,34.5521,126.4447,4682040000
전라남도,해남군,산이면,34.6437,126.4454,4682041000
전라남도,해남군,문내면,34.5983,126.3339,4682042000
전라남도,해남군,화원면,34.6899,126.3343,4682043000
전라남도,영암군,,34.797,126.6986,4683000000
전라남도,영암군,영암읍,34.7793,126.725,4683025000
전라남도,영암군,삼호읍,34.7352,126.446,4683025300
전라남도,영암군,덕진면,34.8251,126.7255,4683031000
전라남도,영암군,금정면,34.8709,126.726,4683032000
전라남도,영암군,신북면,34.8713,126.6702,4683033000
전라남도,영암군,시종면,34.8716,126.6143,4683034000
전라남도,영암군,도포면,34.8255,126.6697,4683035000
전라남도,영암군,군서면,34.7797,126.6692,4683036000
전라남도,영암군,서호면,34.7343,126.6131,4683037000
전라남도,영암군,학산면,34.7346,126.5574,4683038000
전라남도,영암군,미암면,34.6888,126.557,4683039000
전라남도,무안군,,34.9874,126.4837,4684000000
전라남도,무안군,무안읍,35.0097,126.5038,4684025000
전라남도,무안군,일로읍,34.8265,126.5024,4684025300
전라남도,무안군,몽탄면,34.918,126.5031,4684032000
전라남도,무안군,청계면,34.9183,126.4472,4684033000
전라남도,무안군,현경면,35.0102,126.3919,4684034000
전라남도,무안군,망운면,35.0102,126.3919,4684035000
전라남도,무안군,해제면,35.1022,126.2804,4684036000
전라남도,무안군,운남면,34.9646,126.3357,4684037000
전라남도,함평군,,35.0627,126.5186,4686000000
전라남도,함평군,함평읍,35.0555,126.5041,4686025000
전라남도,함평군,손불면,35.1474,126.4488,4686031000
전라남도,함평군,신광면,35.1471,126.5048,4686032000
전라남도,함평군,학교면,35.0094,126.5597,4686033000
전라남도,함평군,엄다면,35.0097,126.5038,4686034000
전라남도,함평군,대동면,35.0552,126.5601,4686035000
전라남도,함평군,나산면,35.1006,126.6165,4686036000
전라남도,함평군,해보면,35.1923,126.6174,4686037000
전라남도,함평군,월야면,35.1923,126.6174,4686038000
전라남도,영광군,,35.2742,126.5141,4687000000
전라남도,영광군,영광읍,35.2846,126.5059,4687025000
전라남도,영광군,백수읍,35.2849,126.4497,4687025300
전라남도,영광군,홍농읍,35.3766,126.4504,4687025600
전라남도,영광군,대마면,35.2843,126.5621,4687031000
전라남도,영광군,묘량면,35.2385,126.5617,4687032000
전라남도,영광군,불갑면,35.193,126.5052,4687033000
전라남도,영광군,군서면,35.2391,126.4494,4687034000
전라남도,영광군,군남면,35.2391,126.4494,4687035000
전라남도,영광군,염산면,35.1935,126.393,4687036000
전라남도,영광군,법성면,35.3766,126.4504,4687037000
전라남도,영광군,낙월면,35.1942,126.1126,4687038000
전라남도,장성군,,35.2988,126.787,4688000000
전라남도,장성군,장성읍,35.2828,126.7867,4688025000
전라남도,장성군,진원면,35.2823,126.8429,4688031000
전라남도,장성군,남면,35.2365,126.8423,4688032000
전라남도,장성군,동화면,35.2832,126.7305,4688033000
전라남도,장성군,삼서면,35.2378,126.6739,4688034000
전라남도,장성군,삼계면,35.2378,126.6739,4688035000
전라남도,장성군,황룡면,35.2828,126.7867,4688036000
전라남도,장성군,서삼면,35.3286,126.7873,4688037000
전라남도,장성군,북일면,35.3745,126.7878,4688038000
전라남도,장성군,북이면,35.4204,126.7884,4688039000
전라남도,장성군,북하면,35.4194,126.9009,4688040000
전라남도,완도군,,34.3079,126.7571,4689000000
전라남도,완도군,완도읍,34.3214,126.7753,4689025000
전라남도,완도군,금일읍,34.3645,127.0528,4689025300
전라남도,완도군,노화읍,34.1858,126.5528,4689025600
전라남도,완도군,군외면,34.3679,126.6651,4689031000
전라남도,완도군,신지면,34.321,126.8307,4689032000
전라남도,완도군,고금면,34.4124,126.8318,4689033000
전라남도,완도군,약산면,34.4119,126.8872,4689034000
전라남도,완도군,청산면,34.1834,126.8842,4689035000
전라남도,완도군,소안면,34.1851,126.6632,4689036000
전라남도,완도군,금당면,34.4102,127.0535,4689037000
전라남도,완도군,보길면,34.1858,126.5528,4689038000
전라남도,완도군,생일면,34.3194,126.9967,4689039000
전라남도,진도군,,34.4838,126.2655,4690000000
전라남도,진도군,진도읍,34.4613,126.2777,4690025000
전라남도,진도군,군내면,34.507,126.2779,4690031000
전라남도,진도군,고군면,34.5068,126.3334,4690032000
전라남도,진도군,의신면,34.4156,126.2775,4690033000
전라남도,진도군,임회면,34.4158,126.1667,4690034000
전라남도,진도군,지산면,34.4158,126.1667,4690035000
전라남도,진도군,조도면,34.2788,126.0557,4690036000
전라남도,신안군,,34.7898,126.3817,4691000000
전라남도,신안군,지도읍,35.0565,126.2243,4691025000
전라남도,신안군,증도면,35.0108,126.1682,4691031000
전라남도,신안군,임자면,35.1025,126.1124,4691032000
전라남도,신안군,자은면,34.8735,126.0562,4691033000
전라남도,신안군,비금면,34.7362,125.9447,4691034000
전라남도,신안군,도초면,34.6904,125.9447,4691035000
전라남도,신안군,흑산면,34.6888,125.4438,4691036000
전라남도,신안군,하의면,34.5989,126.056,4691037000
전라남도,신안군,신의면,34.5988,126.1115,4691038000
전라남도,신안군,장산면,34.6445,126.1672,4691039000
전라남도,신안군,안좌면,34.7361,126.1118,4691040000
전라남도,신안군,팔금면,34.7818,126.1676,4691041000
전라남도,신안군,암태면,34.8277,126.1119,4691042000
경상북도,포항시,,36.016,129.3456,4711000000
경상북도,포항시남구,,36.0095,129.3524,4711100000
경상북도,포항시남구,구룡포읍,36.0036,129.5226,4711125000
경상북도,포항시남구,연일읍,36.0095,129.3524,4711125300
경상북도,포항시남구,오천읍,35.9616,129.4067,4711125600
경상북도,포항시남구,대송면,35.9636,129.35,4711131000
경상북도,포항시남구,동해면,36.0056,129.4659,4711132000
경상북도,포항시남구,장기면,35.9118,129.5176,4711133000
경상북도,포항시남구,호미곶면,36.0933,129.5844,4711135000
경상북도,포항시남구,상대동,36.0095,129.3524,4711152500
경상북도,포항시남구,해도동,36.0095,129.3524,4711154500
경상북도,포항시남구,송도동,36.0095,129.3524,4711155000
경상북도,포항시남구,청림동,36.0075,129.4091,4711156000
경상북도,포항시남구,제철동,36.0075,129.4091,4711157000
경상북도,포항시남구,효곡동,36.0095,129.3524,4711158000
경상북도,포항시남구,대이동,36.0095,129.3524,4711159000
경상북도,포항시북구,,36.0554,129.3548,4711300000
경상북도,포항시북구,흥해읍,36.1013,129.3571,4711325000
경상북도,포항시북구,신광면,36.151,129.2458,4711331000
경상북도,포항시북구,청하면,36.1931,129.3619,4711332000
경상북도,포항시북구,송라면,36.2391,129.3643,4711333000
경상북도,포항시북구,기계면,36.061,129.1844,4711334000
경상북도,포항시북구,죽장면,36.1565,129.0751,4711335000
경상북도,포항시북구,기북면,36.1069,129.1866,4711336000
경상북도,포항시북구,중앙동,36.0554,129.3548,4711352000
경상북도,포항시북구,양학동,36.0095,129.3524,4711363000
경상북도,포항시북구,죽도동,36.0095,129.3524,4711365500
경상북도,포항시북구,용흥동,36.0554,129.3548,4711366500
경상북도,포항시북구,우창동,36.0554,129.3548,4711368000
경상북도,포항시북구,두호동,36.0554,129.3548,4711369000
경상북도,포항시북구,장량동,36.0554,129.3548,4711370000
경상북도,포항시북구,환여동,36.0535,129.4115,4711371000
경상북도,경주시,,35.8532,129.227,4713000000
경상북도,경주시,감포읍,35.82,129.5126,4713025000
경상북도,경주시,안강읍,35.9674,129.2366,4713025300
경상북도,경주시,건천읍,35.8333,129.1165,4713025600
경상북도,경주시,외동읍,35.7342,129.3382,4713025900
경상북도,경주시,양북면,35.7762,129.4536,4713031000
경상북도,경주시,양남면,35.6844,129.4487,4713032000
경상북도,경주시,내남면,35.7379,129.2251,4713033000
경상북도,경주시,산내면,35.7433,129.0556,4713034000
경상북도,경주시,서면,35.881,129.0621,4713035000
경상북도,경주시,현곡면,35.8756,129.232,4713036000
경상북도,경주시,강동면,35.9655,129.2933,4713037000
경상북도,경주시,천북면,35.8737,129.2886,4713038000
경상북도,경주시,중부동,35.8297,129.2297,4713051500
경상북도,경주시,황오동,35.8297,129.2297,4713053000
경상북도,경주시,성건동,35.8297,129.2297,4713055000
경상북도,경주시,황남동,35.8297,129.2297,4713057000
경상북도,경주시,선도동,35.8315,129.1731,4713059000
경상북도,경주시,월성동,35.8297,129.2297,4713060500
경상북도,경주시,용강동,35.8756,129.232,4713061500
경상북도,경주시,황성동,35.8756,129.232,4713062100
경상북도,경주시,동천동,35.8297,129.2297,4713063000
경상북도,경주시,불국동,35.7819,129.284,4713065000
경상북도,경주시,보덕동,35.8278,129.2863,4713066000
경상북도,김천시,,36.1369,128.1158,4715000000
경상북도,김천시,아포읍,36.178,128.2785,4715025000
경상북도,김천시,농소면,36.0886,128.1616,4715031000
경상북도,김천시,남면,36.0874,128.2184,4715032000
경상북도,김천시,개령면,36.1805,128.1646,4715034000
경상북도,김천시,감문면,36.2265,128.1662,4715035000
경상북도,김천시,어모면,36.1817,128.1077,4715036000
경상북도,김천시,봉산면,36.137,128.0493,4715037000
경상북도,김천시,대항면,36.137,128.0493,4715038000
경상북도,김천시,감천면,36.0439,128.1032,4715039000
경상북도,김천시,조마면,36.0439,128.1032,4715040000
경상북도,김천시,구성면,36.0451,128.0464,4715041000
경상북도,김천시,지례면,35.9992,128.045,4715042000
경상북도,김천시,부항면,36.0015,127.9314,4715043000
경상북도,김천시,대덕면,35.9085,127.9854,4715044000
경상북도,김천시,증산면,35.9073,128.0421,4715045000
경상북도,김천시,자산동,36.1358,128.1062,4715051600
경상북도,김천시,평화남산동,36.1358,128.1062,4715053600
경상북도,김천시,양금동,36.0899,128.1047,4715056500
경상북도,김천시,대신동,36.1358,128.1062,4715057500
경상북도,김천시,대곡동,36.1358,128.1062,4715059500
경상북도,김천시,지좌동,36.1346,128.1631,4715061000
경상북도,안동시,,36.5655,128.7316,4717000000
경상북도,안동시,풍산읍,36.5847,128.5796,4717025000
경상북도,안동시,와룡면,36.6261,128.7533,4717031000
경상북도,안동시,북후면,36.6737,128.698,4717032000
경상북도,안동시,서후면,36.6292,128.6387,4717033000
경상북도,안동시,풍천면,36.5402,128.5205,4717034000
경상북도,안동시,일직면,36.4897,128.6903,4717035000
경상북도,안동시,남후면,36.5357,128.6922,4717036000
경상북도,안동시,남선면,36.5341,128.7494,4717037000
경상북도,안동시,임하면,36.5325,128.8066,4717038000
경상북도,안동시,길안면,36.4373,128.9169,4717039000
경상북도,안동시,임동면,36.5752,128.9232,4717040000
경상북도,안동시,예안면,36.6689,128.87,4717041000
경상북도,안동시,도산면,36.7625,128.8167,4717042000
경상북도,안동시,녹전면,36.7181,128.7573,4717043000
경상북도,안동시,중구동,36.5801,128.7514,4717051000
경상북도,안동시,명륜동,36.5801,128.7514,4717052000
경상북도,안동시,용상동,36.5341,128.7494,4717055500
경상북도,안동시,서구동,36.5817,128.6941,4717058500
경상북도,안동시,태화동,36.5817,128.6941,4717060000
경상북도,안동시,평화동,36.5817,128.6941,4717062000
경상북도,안동시,안기동,36.5817,128.6941,4717063000
경상북도,안동시,옥동,36.5817,128.6941,4717065000
경상북도,안동시,송하동,36.5817,128.6941,4717066000
경상북도,안동시,강남동,36.5341,128.7494,4717069000
경상북도,구미시,,36.1166,128.3468,4719000000
경상북도,구미시,선산읍,36.2239,128.2801,4719025000
경상북도,구미시,고아읍,36.1766,128.3354,4719025300
경상북도,구미시,무을면,36.2712,128.2247,4719031000
경상북도,구미시,옥성면,36.3158,128.2834,4719032000
경상북도,구미시,도개면,36.3145,128.3404,4719033000
경상북도,구미시,해평면,36.1753,128.3923,4719034000
경상북도,구미시,산동면,36.1739,128.4492,4719035000
경상북도,구미시,장천면,36.1265,128.5044,4719036000
경상북도,구미시,송정동,36.1307,128.3337,4719051000
경상북도,구미시,원평1동,36.1307,128.3337,4719052000
경상북도,구미시,원평2동,36.1307,128.3337,4719053000
경상북도,구미시,도량동,36.1307,128.3337,4719055100
경상북도,구미시,지산동,36.1307,128.3337,4719055500
경상북도,구미시,선주원남동,36.1307,128.3337,4719056500
경상북도,구미시,형곡1동,36.1307,128.3337,4719058200
경상북도,구미시,형곡2동,36.0848,128.3321,4719058300
경상북도,구미시,신평1동,36.1293,128.3906,4719059000
경상북도,구미시,신평2동,36.1293,128.3906,4719060000
경상북도,구미시,비산동,36.1293,128.3906,4719061000
경상북도,구미시,공단1동,36.1293,128.3906,4719062100
경상북도,구미시,공단2동,36.0834,128.3889,4719062200
경상북도,구미시,광평동,36.0834,128.3889,4719063000
경상북도,구미시,상모사곡동,36.0848,128.3321,4719064500
경상북도,구미시,임오동,36.0834,128.3889,4719066000
경상북도,구미시,인동동,36.082,128.4458,4719067000
경상북도,구미시,진미동,36.082,128.4458,4719068000
경상북도,구미시,양포동,36.1279,128.4475,4719069000
경상북도,영주시,,36.8029,128.6263,4721000000
경상북도,영주시,풍기읍,36.8622,128.5332,4721025000
경상북도,영주시,이산면,36.8132,128.6463,4721031000
경상북도,영주시,평은면,36.7197,128.6999,4721032000
경상북도,영주시,문수면,36.7672,128.6444,4721033000
경상북도,영주시,장수면,36.7687,128.587,4721034000
경상북도,영주시,안정면,36.8622,128.5332,4721035000
경상북도,영주시,봉현면,36.8622,128.5332,4721036000
경상북도,영주시,순흥면,36.9068,128.5925,4721037000
경상북도,영주시,단산면,36.9528,128.5944,4721038000
경상북도,영주시,부석면,36.9973,128.6539,4721039000
경상북도,영주시,상망동,36.8132,128.6463,4721051000
경상북도,영주시,하망동,36.8132,128.6463,4721052500
경상북도,영주시,영주1동,36.8132,128.6463,4721055000
경상북도,영주시,영주2동,36.8132,128.6463,4721056000
경상북도,영주시,휴천1동,36.8132,128.6463,4721059000
경상북도,영주시,휴천2동,36.8132,128.6463,4721060000
경상북도,영주시,휴천3동,36.8132,128.6463,4721061000
경상북도,영주시,가흥1동,36.8132,128.6463,4721062000
경상북도,영주시,가흥2동,36.8147,128.5888,4721063000
경상북도,영천시,,35.9701,128.9408,4723000000
경상북도,영천시,금호읍,35.932,128.8942,4723025000
경상북도,영천시,청통면,35.9796,128.8395,4723031000
경상북도,영천시,신녕면,36.0271,128.7847,4723032000
경상북도,영천시,화산면,36.0255,128.8415,4723033000
경상북도,영천시,화북면,36.1157,128.9024,4723034000
경상북도,영천시,화남면,36.0698,128.9003,4723035000
경상북도,영천시,자양면,36.0664,129.014,4723036000
경상북도,영천시,임고면,36.0221,128.9551,4723037000
경상북도,영천시,고경면,36.0187,129.0686,4723038000
경상북도,영천시,북안면,35.9286,129.0076,4723039000
경상북도,영천시,대창면,35.8861,128.8921,4723040000
경상북도,영천시,동부동,35.9762,128.953,4723051000
경상북도,영천시,중앙동,35.9762,128.953,4723052000
경상북도,영천시,서부동,35.9762,128.953,4723053500
경상북도,영천시,완산동,35.9762,128.953,4723054000
경상북도,영천시,남부동,35.9762,128.953,4723055500
경상북도,상주시,,36.408,128.1613,4725000000
경상북도,상주시,함창읍,36.5483,128.177,4725025000
경상북도,상주시,중동면,36.4078,128.2866,4725031000
경상북도,상주시,사벌면,36.455,128.2311,4725032000
경상북도,상주시,낙동면,36.3631,128.2279,4725033000
경상북도,상주시,청리면,36.3196,128.1122,4725034000
경상북도,상주시,공성면,36.2737,128.1107,4725035000
경상북도,상주시,외남면,36.3656,128.1137,4725036000
경상북도,상주시,내서면,36.4128,128.0581,4725037000
경상북도,상주시,모동면,36.3231,127.9411,4725038000
경상북도,상주시,모서면,36.3231,127.9411,4725039000
경상북도,상주시,화동면,36.3691,127.9424,4725040000
경상북도,상주시,화서면,36.461,127.9452,4725041000
경상북도,상주시,화북면,36.553,127.948,4725042000
경상북도,상주시,외서면,36.4575,128.1167,4725043000
경상북도,상주시,은척면,36.5507,128.0625,4725044000
경상북도,상주시,공검면,36.5023,128.1755,4725045000
경상북도,상주시,이안면,36.5955,128.1213,4725046000
경상북도,상주시,화남면,36.4621,127.888,4725047000
경상북도,상주시,남원동,36.4103,128.1724,4725052000
경상북도,상주시,북문동,36.4103,128.1724,4725053000
경상북도,상주시,계림동,36.4103,128.1724,4725054000
경상북도,상주시,동문동,36.4103,128.1724,4725055000
경상북도,상주시,동성동,36.4103,128.1724,4725056000
경상북도,상주시,신흥동,36.4103,128.1724,4725057000
경상북도,문경시,,36.5836,128.189,4728000000
경상북도,문경시,문경읍,36.7335,128.1258,4728025000
경상북도,문경시,가은읍,36.6427,128.0655,4728025300
경상북도,문경시,영순면,36.593,128.2359,4728031000
경상북도,문경시,산양면,36.593,128.2359,4728032000
경상북도,문경시,호계면,36.6403,128.1801,4728033000
경상북도,문경시,산북면,36.639,128.2375,4728034000
경상북도,문경시,동로면,36.7757,128.2997,4728035000
경상북도,문경시,마성면,36.6875,128.1243,4728036000
경상북도,문경시,농암면,36.5979,128.0067,4728037000
경상북도,문경시,점촌1동,36.5943,128.1786,4728057000
경상북도,문경시,점촌2동,36.5943,128.1786,4728058000
경상북도,문경시,점촌3동,36.593,128.2359,4728059000
경상북도,문경시,점촌4동,36.6403,128.1801,4728060000
경상북도,문경시,점촌5동,36.5943,128.1786,4728061000
경상북도,경산시,,35.8221,128.7435,4729000000
경상북도,경산시,하양읍,35.8878,128.8355,4729025000
경상북도,경산시,진량읍,35.8878,128.8355,4729025300
경상북도,경산시,와촌면,35.9337,128.8375,4729031000
경상북도,경산시,자인면,35.796,128.8315,4729033000
경상북도,경산시,용성면,35.7943,128.888,4729034000
경상북도,경산시,남산면,35.796,128.8315,4729035000
경상북도,경산시,압량면,35.8435,128.7769,4729036000
경상북도,경산시,남천면,35.7533,128.7164,4729037000
경상북도,경산시,중방동,35.845,128.7202,4729051000
경상북도,경산시,중앙동,35.7991,128.7183,4729052000
경상북도,경산시,남부동,35.7991,128.7183,4729053000
경상북도,경산시,서부1동,35.7991,128.7183,4729054100
경상북도,경산시,서부2동,35.845,128.7202,4729054200
경상북도,경산시,북부동,35.8435,128.7769,4729055000
경상북도,경산시,동부동,35.7976,128.7749,4729056000
경상북도,군위군,,36.24,128.5751,4772000000
경상북도,군위군,군위읍,36.217,128.5649,4772025000
경상북도,군위군,소보면,36.2658,128.4527,4772031000
경상북도,군위군,효령면,36.171,128.5631,4772032000
경상북도,군위군,부계면,36.0761,128.6731,4772033000
경상북도,군위군,우보면,36.214,128.6788,4772034000
경상북도,군위군,의흥면,36.1665,128.7338,4772035000
경상북도,군위군,산성면,36.1221,128.675,4772036000
경상북도,군위군,고로면,36.1189,128.7887,4772037000
경상북도,의성군,,36.3498,128.6994,4773000000
경상북도,의성군,의성읍,36.3518,128.6845,4773025000
경상북도,의성군,단촌면,36.3978,128.6864,4773031000
경상북도,의성군,점곡면,36.4422,128.7455,4773032000
경상북도,의성군,옥산면,36.3946,128.8006,4773033000
경상북도,의성군,사곡면,36.3027,128.7966,4773034000
경상북도,의성군,춘산면,36.2568,128.7947,4773035000
경상북도,의성군,가음면,36.2124,128.7357,4773036000
경상북도,의성군,금성면,36.2599,128.6807,4773037000
경상북도,의성군,봉양면,36.3089,128.5685,4773038000
경상북도,의성군,비안면,36.3563,128.5133,4773039000
경상북도,의성군,구천면,36.3577,128.4562,4773040000
경상북도,의성군,단밀면,36.3591,128.3992,4773041000
경상북도,의성군,단북면,36.4051,128.4008,4773042000
경상북도,의성군,안계면,36.4037,128.458,4773043000
경상북도,의성군,다인면,36.4524,128.3454,4773044000
경상북도,의성군,신평면,36.4482,128.5169,4773045000
경상북도,의성군,안평면,36.3548,128.5704,4773046000
경상북도,의성군,안사면,36.4496,128.4597,4773047000
경상북도,청송군,,36.4333,129.0594,4775000000
경상북도,청송군,청송읍,36.4339,129.0312,4775025000
경상북도,청송군,부동면,36.3384,129.1409,4775031000
경상북도,청송군,부남면,36.3402,129.0839,4775032000
경상북도,청송군,현동면,36.296,129.0247,4775033000
경상북도,청송군,현서면,36.2535,128.9086,4775034000
경상북도,청송군,안덕면,36.2977,128.9677,4775035000
경상북도,청송군,파천면,36.4799,129.0333,4775036000
경상북도,청송군,진보면,36.5258,129.0355,4775037000
경상북도,영양군,,36.6643,129.1146,4776000000
경상북도,영양군,영양읍,36.662,129.0994,4776025000
경상북도,영양군,입암면,36.57,129.0949,4776031000
경상북도,영양군,청기면,36.6638,129.042,4776032000
경상북도,영양군,일월면,36.7062,129.159,4776033000
경상북도,영양군,수비면,36.7504,129.2186,4776034000
경상북도,영양군,석보면,36.5682,129.1522,4776035000
경상북도,영덕군,,36.4121,129.3684,4777000000
경상북도,영덕군,영덕읍,36.4228,129.3739,4777025000
경상북도,영덕군,강구면,36.3769,129.3715,4777031000
경상북도,영덕군,남정면,36.285,129.3667,4777032000
경상북도,영덕군,달산면,36.3788,129.3144,4777033000
경상북도,영덕군,지품면,36.4267,129.2597,4777034000
경상북도,영덕군,축산면,36.5128,129.4359,4777035000
경상북도,영덕군,영해면,36.5128,129.4359,4777036000
경상북도,영덕군,병곡면,36.6048,129.4408,4777037000
경상북도,영덕군,창수면,36.5627,129.3239,4777038000
경상북도,청도군,,35.6443,128.7362,4782000000
경상북도,청도군,화양읍,35.6615,128.7126,4782025000
경상북도,청도군,청도읍,35.6599,128.769,4782025300
경상북도,청도군,각남면,35.6172,128.6542,4782031000
경상북도,청도군,풍각면,35.6187,128.5978,4782032000
경상북도,청도군,각북면,35.6645,128.5996,4782033000
경상북도,청도군,이서면,35.663,128.6561,4782034000
경상북도,청도군,운문면,35.7009,128.9405,4782035000
경상북도,청도군,금천면,35.7026,128.884,4782036000
경상북도,청도군,매전면,35.6567,128.8819,4782037000
경상북도,고령군,,35.723,128.265,4783000000
경상북도,고령군,고령읍,35.7188,128.2624,4783025000
경상북도,고령군,덕곡면,35.766,128.2074,4783031000
경상북도,고령군,운수면,35.7634,128.3206,4783032000
경상북도,고령군,성산면,35.762,128.3771,4783033000
경상북도,고령군,다산면,35.8065,128.4354,4783034000
경상북도,고령군,개진면,35.7161,128.3754,4783035000
경상북도,고령군,우곡면,35.6716,128.3173,4783036000
경상북도,고령군,쌍림면,35.6729,128.2608,4783037000
경상북도,성주군,,35.9162,128.2852,4784000000
경상북도,성주군,성주읍,35.916,128.2915,4784025000
경상북도,성주군,선남면,35.8978,128.354,4784031000
경상북도,성주군,용암면,35.8333,128.339,4784032000
경상북도,성주군,수륜면,35.8299,128.1945,4784033000
경상북도,성주군,가천면,35.8813,128.1683,4784034000
경상북도,성주군,금수면,35.9166,128.178,4784035000
경상북도,성주군,대가면,35.9073,128.2309,4784036000
경상북도,성주군,벽진면,35.9455,128.2186,4784037000
경상북도,성주군,초전면,35.9716,128.2657,4784038000
경상북도,성주군,월항면,35.9426,128.3179,4784039000
경상북도,칠곡군,,35.9925,128.4038,4785000000
경상북도,칠곡군,왜관읍,35.986,128.3999,4785025000
경상북도,칠곡군,북삼읍,36.0599,128.3452,4785025300
경상북도,칠곡군,석적읍,36.0484,128.4114,4785025600
경상북도,칠곡군,지천면,35.9531,128.4933,4785031000
경상북도,칠곡군,동명면,35.981,128.5557,4785032000
경상북도,칠곡군,가산면,36.083,128.5411,4785033000
경상북도,칠곡군,약목면,36.0298,128.366,4785036000
경상북도,칠곡군,기산면,35.9834,128.385,4785037000
경상북도,예천군,,36.6549,128.455,4790000000
경상북도,예천군,예천읍,36.6336,128.4668,4790025000
경상북도,예천군,용문면,36.681,128.4112,4790031000
경상북도,예천군,상리면,36.773,128.4146,4790032000
경상북도,예천군,하리면,36.7256,128.4703,4790033000
경상북도,예천군,감천면,36.7242,128.5277,4790034000
경상북도,예천군,보문면,36.6782,128.5259,4790035000
경상북도,예천군,호명면,36.5876,128.465,4790036000
경상북도,예천군,유천면,36.635,128.4095,4790037000
경상북도,예천군,용궁면,36.5917,128.2932,4790038000
경상북도,예천군,개포면,36.5904,128.3504,4790039000
경상북도,예천군,지보면,36.543,128.406,4790040000
경상북도,예천군,풍양면,36.4997,128.2899,4790041000
경상북도,봉화군,,36.8903,128.7349,4792000000
경상북도,봉화군,봉화읍,36.9021,128.7652,4792025000
경상북도,봉화군,물야면,36.9958,128.7116,4792031000
경상북도,봉화군,봉성면,36.9006,128.8228,4792032000
