updateTime,2016-03-08
1단계,2단계,3단계,격자 X,격자 Y,경도(초/100),위도(초/100)
인천광역시,서구,검단4동,55,127,126.67731111111111,37.59117222222223
인천광역시,서구,검단5동,54,127,126.637152,37.597691
인천광역시,강화군,,51,130,126.49,37.743858333333336
인천광역시,강화군,강화읍,51,131,126.48559722222222,37.74554166666667
인천광역시,강화군,선원면,51,130,126.48688611111112,37.71050555555556
인천광역시,강화군,불은면,51,129,126.48241944444445,37.68385555555555
인천광역시,강화군,길상면,51,128,126.49316666666667,37.637825
인천광역시,강화군,화도면,50,128,126.42227777777778,37.628908333333335
인천광역시,강화군,양도면,50,129,126.42415555555556,37.65998611111111
인천광역시,강화군,내가면,50,130,126.39188611111112,37.7166
인천광역시,강화군,하점면,50,131,126.41364166666668,37.77193888888889
인천광역시,강화군,양사면,50,132,126.41021944444445,37.795825
인천광역시,강화군,송해면,51,131,126.46544166666666,37.761775
인천광역시,강화군,교동면,48,131,126.28261111111111,37.77744166666667
인천광역시,강화군,삼산면,49,130,126.322875,37.70068055555556
인천광역시,강화군,서도면,47,128,126.24210833333333,37.64758055555556
인천광역시,옹진군,,54,124,126.6388888888889,37.44372499999999
인천광역시,옹진군,북도면,50,126,126.42913333333334,37.529675
인천광역시,옹진군,백령면,21,135,124.7186911,37.9741764
인천광역시,옹진군,대청면,21,132,124.7141,37.8256
인천광역시,옹진군,덕적면,46,119,126.14888888888889,37.22358055555556
인천광역시,옹진군,영흥면,51,120,126.48591111111111,37.25293888888889
인천광역시,옹진군,자월면,48,120,126.31321944444444,37.24825
인천광역시,옹진군,연평면,38,129,125.70410833333334,37.662388888888884
광주광역시,,,58,74,126.85336388888888,35.156974999999996
광주광역시,동구,,60,74,126.92517777777778,35.1431
광주광역시,동구,충장동,59,74,126.91937777777778,35.14628611111111
광주광역시,동구,동명동,60,74,126.92724444444445,35.148113888888886
광주광역시,동구,계림1동,59,74,126.92164166666667,35.155452777777775
광주광역시,동구,계림2동,60,74,126.92544166666667,35.155052777777776
광주광역시,동구,산수1동,60,74,126.93277777777779,35.15425555555555
광주광역시,동구,산수2동,60,74,126.93820000000001,35.15151111111111
광주광역시,동구,지산1동,60,74,126.93483333333333,35.14588611111111
광주광역시,동구,지산2동,60,74,126.936575,35.14490555555555
광주광역시,동구,서남동,60,74,126.92521944444445,35.14185833333333
광주광역시,동구,학동,60,74,126.9262638888889,35.131372222222225
광주광역시,동구,학운동,60,74,126.93561111111111,35.12938888888889
광주광역시,동구,지원1동,60,73,126.93302222222222,35.116055555555555
광주광역시,동구,지원2동,60,73,126.93485277777778,35.11743888888889
광주광역시,서구,,59,74,126.89341111111112,35.149483333333336
광주광역시,서구,양동,59,74,126.90290833333334,35.15172777777778
광주광역시,서구,양3동,59,74,126.89622222222224,35.154313888888886
광주광역시,서구,농성1동,59,74,126.89177777777779,35.15361111111111
광주광역시,서구,농성2동,59,74,126.89231111111111,35.14731111111111
광주광역시,서구,광천동,59,74,126.882375,35.161338888888885
광주광역시,서구,유덕동,58,74,126.85401944444443,35.16224444444444
광주광역시,서구,치평동,58,74,126.84517777777778,35.146991666666665
광주광역시,서구,상무1동,59,74,126.86945277777777,35.15068333333333
광주광역시,서구,상무2동,58,74,126.86844444444444,35.143411111111114
광주광역시,서구,화정1동,59,74,126.87979999999999,35.15311388888889
광주광역시,서구,화정2동,59,74,126.88444444444445,35.14252222222222
광주광역시,서구,화정3동,59,74,126.87895277777777,35.14041388888889
광주광역시,서구,화정4동,59,74,126.87595555555555,35.13879722222222
광주광역시,서구,서창동,58,73,126.8322861111111,35.11143611111111
광주광역시,서구,금호1동,58,74,126.85918888888888,35.132083333333334
광주광역시,서구,금호2동,58,74,126.86091111111111,35.12908888888889
광주광역시,서구,풍암동,59,74,126.8806861111111,35.121725
광주광역시,서구,동천동,58,75,126.864704,35.17129
광주광역시,남구,,59,73,126.91014444444446,35.119036111111114
광주광역시,남구,양림동,59,74,126.91773333333335,35.13384166666667
광주광역시,남구,방림1동,59,74,126.92035555555556,35.131280555555556
광주광역시,남구,방림2동,59,74,126.92406666666668,35.12886388888889
광주광역시,남구,봉선1동,59,74,126.9130638888889,35.12747777777778
광주광역시,남구,봉선2동,59,73,126.91583333333334,35.120444444444445
광주광역시,남구,사직동,59,74,126.90995555555556,35.14271388888889
광주광역시,남구,월산동,59,74,126.9046888888889,35.144475
광주광역시,남구,월산4동,59,74,126.89290833333334,35.14361666666667
광주광역시,남구,월산5동,59,74,126.89459722222223,35.13709166666666
광주광역시,남구,백운1동,59,74,126.90597777777778,35.135175
광주광역시,남구,백운2동,59,74,126.90438611111112,35.13302222222222
광주광역시,남구,주월1동,59,74,126.89548888888889,35.12891111111111
광주광역시,남구,주월2동,59,74,126.89620833333333,35.131597222222226
광주광역시,남구,효덕동,59,73,126.90064444444445,35.10936388888889
광주광역시,남구,송암동,59,73,126.87928888888888,35.108425000000004
광주광역시,남구,대촌동,58,73,126.83606666666667,35.07825555555556
광주광역시,북구,,59,75,126.91412222222223,35.171124999999996
광주광역시,북구,중흥1동,59,74,126.91601111111112,35.15857222222222
광주광역시,북구,중흥2동,59,74,126.91129722222223,35.16520833333333
광주광역시,북구,중흥3동,59,75,126.91920833333334,35.16920277777778
광주광역시,북구,중앙동,59,74,126.90825277777779,35.154375
광주광역시,북구,임동,59,74,126.89633055555556,35.16276944444444
광주광역시,북구,신안동,59,74,126.90075277777778,35.164375
광주광역시,북구,용봉동,59,75,126.90330833333334,35.177305555555556
광주광역시,북구,운암1동,59,75,126.87647777777777,35.171788888888884
광주광역시,북구,운암2동,59,75,126.88475277777779,35.17097222222222
광주광역시,북구,운암3동,59,75,126.87643055555554,35.179674999999996
광주광역시,북구,동림동,58,75,126.86859999999999,35.183880555555554
광주광역시,북구,우산동,59,75,126.92302222222223,35.16724166666666
광주광역시,북구,풍향동,60,74,126.92513055555555,35.16144166666667
광주광역시,북구,문화동,60,75,126.93891944444445,35.178438888888884
광주광역시,북구,문흥1동,59,75,126.92370000000001,35.18369444444444
광주광역시,북구,문흥2동,59,75,126.92401944444445,35.181219444444444
광주광역시,북구,두암1동,60,75,126.93098611111111,35.16796111111111
광주광역시,북구,두암2동,60,75,126.934075,35.17104166666667
광주광역시,북구,두암3동,60,74,126.93683055555556,35.159952777777775
광주광역시,북구,삼각동,59,75,126.9016,35.19620833333333
광주광역시,북구,일곡동,59,75,126.89946666666667,35.20295555555556
광주광역시,북구,매곡동,59,75,126.89418888888889,35.186425
광주광역시,북구,오치1동,59,75,126.91000000000001,35.186119444444444
광주광역시,북구,오치2동,59,75,126.90262222222223,35.187013888888885
광주광역시,북구,석곡동,60,75,126.95204166666667,35.21191944444445
광주광역시,북구,건국동,59,76,126.8837,35.21985
광주광역시,북구,양산동,59,76,126.879628,35.20917073
광주광역시,광산구,,57,74,126.7957888888889,35.136427777777776
광주광역시,광산구,송정1동,57,74,126.8008,35.13772222222222
광주광역시,광산구,송정2동,57,74,126.79670833333333,35.135977777777775
광주광역시,광산구,도산동,57,74,126.7936,35.126311111111114
광주광역시,광산구,신흥동,57,74,126.80274444444444,35.14210277777778
광주광역시,광산구,어룡동,57,74,126.79719722222222,35.13944166666666
광주광역시,광산구,우산동,57,74,126.81153333333333,35.154741666666666
광주광역시,광산구,월곡1동,57,75,126.81193333333333,35.16881111111111
광주광역시,광산구,월곡2동,57,75,126.80986666666666,35.171302777777775
광주광역시,광산구,비아동,58,76,126.82641944444444,35.218963888888894
광주광역시,광산구,첨단1동,58,76,126.84424444444444,35.21652777777778
광주광역시,광산구,첨단2동,58,76,126.845475,35.21324722222222
광주광역시,광산구,신가동,58,75,126.82964166666666,35.178511111111106
광주광역시,광산구,운남동,58,75,126.82385555555555,35.17034722222222
광주광역시,광산구,수완동,58,75,126.825751,35.1971
광주광역시,광산구,하남동,57,75,126.79608611111111,35.181875
광주광역시,광산구,임곡동,56,76,126.74681111111111,35.21656388888889
광주광역시,광산구,동곡동,57,73,126.77413333333334,35.09560833333334
광주광역시,광산구,평동,57,73,126.76233333333333,35.12167222222222
광주광역시,광산구,삼도동,55,74,126.69960833333333,35.15911666666666
광주광역시,광산구,본량동,56,75,126.730875,35.17769722222222
광주광역시,광산구,신창동,58,75,126.8407192,35.195582
대전광역시,,,67,100,127.38656666666667,36.347119444444445
대전광역시,동구,,68,100,127.43485277777778,36.324133333333336
대전광역시,동구,중앙동,68,100,127.4311,36.328919444444445
대전광역시,동구,효동,68,100,127.4438638888889,36.314080555555556
대전광역시,동구,신인동,68,100,127.437938,36.323425
대전광역시,동구,판암1동,69,100,127.45985277777778,36.31440277777777
대전광역시,동구,판암2동,69,100,127.45950833333333,36.317461111111115
대전광역시,동구,용운동,69,100,127.4636,36.325158333333334
대전광역시,동구,대동,68,100,127.44786666666667,36.32541666666667
대전광역시,동구,자양동,68,100,127.45124166666668,36.332461111111115
대전광역시,동구,가양1동,68,100,127.44357777777778,36.34408888888889
대전광역시,동구,가양2동,68,100,127.44950833333334,36.346111111111114
대전광역시,동구,용전동,68,101,127.43441111111112,36.355105555555554
대전광역시,동구,성남동,68,100,127.4374361,36.3445416
대전광역시,동구,홍도동,68,100,127.42545555555556,36.344036111111116
대전광역시,동구,삼성동,68,100,127.4221987,36.3405954
대전광역시,동구,대청동,69,100,127.49473055555556,36.34064722222222
대전광역시,동구,산내동,69,99,127.469975,36.278625
대전광역시,중구,,68,100,127.42311111111111,36.322630555555556
대전광역시,중구,은행선화동,68,100,127.4204,36.324844444444444
대전광역시,중구,목동,68,100,127.41462222222223,36.331450000000004
대전광역시,중구,중촌동,68,100,127.412426,36.33890382
대전광역시,중구,대흥동,68,100,127.42803055555557,36.317397222222226
대전광역시,중구,문창동,68,100,127.44005555555556,36.31327222222222
대전광역시,중구,석교동,68,99,127.44453333333334,36.30672777777777
대전광역시,중구,대사동,68,100,127.426975,36.31471388888889
대전광역시,중구,부사동,68,100,127.43582222222223,36.31127222222222
대전광역시,중구,용두동,68,100,127.412475,36.32256944444445
대전광역시,중구,오류동,68,100,127.40592222222223,36.3226
대전광역시,중구,태평1동,68,100,127.39916666666667,36.32323055555556
대전광역시,중구,태평2동,67,100,127.39500000000001,36.318325
대전광역시,중구,유천1동,67,100,127.39736666666667,36.31213611111111
대전광역시,중구,유천2동,68,100,127.40133055555556,36.31248333333333
대전광역시,중구,문화1동,68,100,127.40864166666667,36.31242777777778
대전광역시,중구,문화2동,68,99,127.40134444444445,36.304788888888886
대전광역시,중구,산성동,67,99,127.38821944444445,36.302436111111106
대전광역시,서구,,67,100,127.38577500000001,36.35248333333333
대전광역시,서구,복수동,67,99,127.37597777777778,36.30383333333333
대전광역시,서구,도마1동,67,100,127.3831861111111,36.313063888888884
대전광역시,서구,도마2동,67,100,127.37570833333332,36.30983055555555
대전광역시,서구,정림동,67,99,127.36886388888888,36.30154722222222
대전광역시,서구,변동,67,100,127.3888888888889,36.32291666666667
대전광역시,서구,용문동,67,100,127.3963888888889,36.33369444444445
대전광역시,서구,탄방동,67,100,127.3972638888889,36.343669444444444
대전광역시,서구,괴정동,67,100,127.38414166666668,36.33425833333334
대전광역시,서구,가장동,67,100,127.38735277777778,36.32715
대전광역시,서구,내동,67,100,127.37950833333333,36.329258333333335
대전광역시,서구,갈마1동,67,100,127.369975,36.34974444444445
대전광역시,서구,갈마2동,67,100,127.37702222222221,36.34375555555556
대전광역시,서구,월평1동,67,100,127.35973055555554,36.351758333333336
대전광역시,서구,월평2동,67,101,127.37623333333333,36.36063055555556
대전광역시,서구,월평3동,67,101,127.369,36.35736111111111
대전광역시,서구,가수원동,67,99,127.3514111111111,36.30061666666666
대전광역시,서구,관저1동,66,99,127.3394,36.300911111111105
대전광역시,서구,관저2동,66,99,127.33722222222222,36.29621111111111
대전광역시,서구,기성동,67,98,127.34376388888889,36.25293055555556
대전광역시,서구,둔산1동,67,100,127.38794166666668,36.34951944444445
대전광역시,서구,둔산2동,67,100,127.38565277777778,36.35084722222222
대전광역시,서구,만년동,67,101,127.37713055555555,36.36462777777778
대전광역시,서구,둔산3동,68,101,127.4000006,36.3534312
대전광역시,유성구,,67,101,127.35834166666666,36.359366666666666
대전광역시,유성구,진잠동,66,99,127.31859999999999,36.29685
대전광역시,유성구,온천1동,66,100,127.3411111111111,36.350255555555556
대전광역시,유성구,온천2동,66,101,127.33904166666666,36.35722777777778
대전광역시,유성구,노은1동,66,101,127.32055555555556,36.36533055555556
대전광역시,유성구,노은2동,66,101,127.31391111111111,36.388580555555556
대전광역시,유성구,노은3동,66,101,127.307896,36.386791
대전광역시,유성구,신성동,67,101,127.34953333333333,36.38625
대전광역시,유성구,전민동,68,101,127.40253055555556,36.39702777777778
대전광역시,유성구,구즉동,67,102,127.38592222222223,36.43746944444444
대전광역시,유성구,관평동,68,101,127.3887774,36.42316994
대전광역시,유성구,원신흥동,67,100,127.343296,36.342146
대전광역시,대덕구,,68,100,127.41768611111111,36.34379444444445
대전광역시,대덕구,오정동,68,100,127.41197500000001,36.350833333333334
대전광역시,대덕구,대화동,68,101,127.4134638888889,36.36345
대전광역시,대덕구,회덕동,68,101,127.42360000000001,36.373333333333335
대전광역시,대덕구,비래동,68,100,127.45202222222223,36.35201388888889
대전광역시,대덕구,송촌동,68,101,127.44203333333334,36.362722222222224
대전광역시,대덕구,중리동,68,101,127.42855277777778,36.35772222222222
대전광역시,대덕구,신탄진동,68,103,127.43120833333334,36.448788888888885
대전광역시,대덕구,석봉동,68,102,127.427875,36.44519444444444
대전광역시,대덕구,덕암동,68,102,127.42907500000001,36.43734444444444
대전광역시,대덕구,목상동,68,102,127.41433055555557,36.445575
대전광역시,대덕구,법1동,68,101,127.42889722222223,36.36790555555556
대전광역시,대덕구,법2동,68,101,127.43290833333334,36.36431944444445
울산광역시,,,102,84,129.3136888888889,35.53540833333333
울산광역시,중구,,102,84,129.334875,35.566341666666666
울산광역시,중구,학성동,102,84,129.33698611111112,35.55231944444444
울산광역시,중구,반구1동,102,84,129.3439111111111,35.55338611111111
울산광역시,중구,반구2동,102,84,129.34309722222224,35.56030555555555
울산광역시,중구,복산1동,102,84,129.32934444444444,35.55999166666666
울산광역시,중구,복산2동,102,84,129.33646666666667,35.56293055555555
울산광역시,중구,중앙동,102,84,129.32405,35.557542
울산광역시,중구,우정동,102,84,129.3146416666667,35.55173611111111
울산광역시,중구,태화동,102,84,129.30673055555556,35.55351666666667
울산광역시,중구,다운동,101,84,129.2779888888889,35.5533
울산광역시,중구,병영1동,102,84,129.34885555555556,35.567011111111114
울산광역시,중구,병영2동,102,85,129.348275,35.576350000000005
울산광역시,중구,약사동,102,84,129.33954166666666,35.56739166666667
울산광역시,중구,성안동,102,85,129.309697222222,35.5743416666667
울산광역시,남구,,102,84,129.3323861111111,35.54076388888889
울산광역시,남구,신정1동,102,84,129.30884444444445,35.538291666666666
울산광역시,남구,신정2동,102,84,129.3101777777778,35.53161111111111
울산광역시,남구,신정3동,102,84,129.31872222222222,35.54196666666667
울산광역시,남구,신정4동,102,83,129.3167777777778,35.52628055555555
울산광역시,남구,신정5동,102,84,129.32372222222222,35.54185
울산광역시,남구,달동,102,84,129.31884444444444,35.53339444444444
울산광역시,남구,삼산동,102,84,129.33415555555555,35.54138888888889
울산광역시,남구,삼호동,101,84,129.26827500000002,35.54694444444444
울산광역시,남구,무거동,101,84,129.2630111111111,35.54792222222222
울산광역시,남구,옥동,101,84,129.29616666666666,35.532244444444444
울산광역시,남구,대현동,102,83,129.32912222222222,35.52350833333333
울산광역시,남구,수암동,102,83,129.32066666666665,35.52135833333333
울산광역시,남구,선암동,102,83,129.3375,35.509861111111114
울산광역시,남구,야음장생포동,102,83,129.341275,35.51658055555556
울산광역시,동구,,104,83,129.41895277777778,35.50188888888889
울산광역시,동구,방어동,104,83,129.4264111111111,35.482975
울산광역시,동구,일산동,104,83,129.42854444444444,35.49503055555556
울산광역시,동구,화정동,104,83,129.42686388888887,35.490700000000004
울산광역시,동구,대송동,104,83,129.42064444444443,35.50013611111111
울산광역시,동구,전하1동,104,83,129.430875,35.513758333333335
울산광역시,동구,전하2동,104,83,129.43157499999998,35.506302777777776
울산광역시,동구,남목1동,104,84,129.4231333333333,35.536341666666665
울산광역시,동구,남목2동,104,83,129.4338888888889,35.521563888888885
울산광역시,동구,남목3동,104,84,129.43363333333335,35.542944444444444
울산광역시,북구,,103,85,129.36354444444444,35.57968888888889
울산광역시,북구,농소1동,102,86,129.35833333333332,35.61975277777778
울산광역시,북구,농소2동,102,86,129.350475,35.635238888888885
울산광역시,북구,농소3동,102,86,129.34193333333334,35.62563333333333
울산광역시,북구,강동동,104,85,129.45065277777778,35.612405555555554
울산광역시,북구,효문동,103,85,129.3633972222222,35.57479166666667
울산광역시,북구,송정동,103,85,129.3598111111111,35.591775000000005
울산광역시,북구,양정동,103,84,129.38780833333334,35.54293611111111
울산광역시,북구,염포동,103,83,129.40139722222222,35.52381944444444
울산광역시,울주군,,101,84,129.2971638888889,35.53073888888889
울산광역시,울주군,온산읍,102,81,129.3168638888889,35.431580555555556
울산광역시,울주군,언양읍,98,84,129.12804444444444,35.56637222222222
울산광역시,울주군,온양읍,101,81,129.28305555555556,35.415902777777774
울산광역시,울주군,범서읍,100,84,129.23241944444445,35.56590277777777
울산광역시,울주군,서생면,102,80,129.32856666666666,35.34617222222222
울산광역시,울주군,청량면,102,83,129.30821944444446,35.49015277777778
울산광역시,울주군,웅촌면,100,82,129.21184444444444,35.46313055555556
울산광역시,울주군,두동면,100,86,129.20353055555555,35.65121666666666
울산광역시,울주군,두서면,99,86,129.1612,35.640430555555554
울산광역시,울주군,상북면,98,85,129.0934638888889,35.587561111111114
울산광역시,울주군,삼남면,98,83,129.11123333333333,35.53391111111111
울산광역시,울주군,삼동면,99,83,129.15915555555557,35.51908611111111
세종특별자치시,,,66,103,127.2890691,36.4800121
세종특별자치시,세종특별자치시,,66,103,127.2890691,36.4800121
세종특별자치시,세종특별자치시,조치원읍,66,106,127.298399,36.604528
세종특별자치시,세종특별자치시,연기면,65,105,127.2737741,36.5418737
세종특별자치시,세종특별자치시,연동면,66,105,127.3268658,36.5590889
세종특별자치시,세종특별자치시,부강면,67,104,127.370376,36.527112
세종특별자치시,세종특별자치시,금남면,65,103,127.28035,36.463826
세종특별자치시,세종특별자치시,장군면,64,104,127.2056006,36.4967934
세종특별자치시,세종특별자치시,연서면,65,106,127.2716217,36.592587
세종특별자치시,세종특별자치시,전의면,64,108,127.1955125,36.6812513
세종특별자치시,세종특별자치시,전동면,65,107,127.2641625,36.6560904
세종특별자치시,세종특별자치시,소정면,63,108,127.1582525,36.7223175
세종특별자치시,세종특별자치시,한솔동,65,103,127.254625,36.4790361111111
세종특별자치시,세종특별자치시,도담동,65,104,127.2623972,36.51731111
세종특별자치시,세종특별자치시,아름동,65,104,127.248222222222,36.5120416666667
경기도,,,60,120,127.01168888888888,37.27184444444444
경기도,수원시장안구,,60,121,127.01222222222222,37.30101111111111
경기도,수원시장안구,파장동,60,121,126.99688611111111,37.30558333333333
경기도,수원시장안구,율천동,60,121,126.97357777777778,37.29476944444444
경기도,수원시장안구,정자1동,60,121,126.993375,37.29938611111111
경기도,수원시장안구,정자2동,60,121,127.00262222222223,37.29228611111111
경기도,수원시장안구,정자3동,60,121,126.9976638888889,37.29377777777778
경기도,수원시장안구,영화동,61,121,127.01613333333333,37.29031666666666
경기도,수원시장안구,송죽동,60,121,127.009175,37.297666666666665
경기도,수원시장안구,조원1동,61,121,127.01849722222222,37.29898611111111
경기도,수원시장안구,조원2동,60,121,127.01181944444444,37.302788888888884
경기도,수원시장안구,연무동,61,121,127.02366666666667,37.28771944444444
경기도,수원시권선구,,60,120,126.974075,37.254733333333334
경기도,수원시권선구,세류1동,60,120,127.01005555555555,37.25935833333333
경기도,수원시권선구,세류2동,61,120,127.01513055555556,37.25051666666667
경기도,수원시권선구,세류3동,61,120,127.01403333333333,37.25621944444445
경기도,수원시권선구,평동,60,120,126.99613333333333,37.25516666666667
경기도,수원시권선구,서둔동,60,120,126.98809722222222,37.269725
경기도,수원시권선구,구운동,60,120,126.97357777777778,37.274344444444445
경기도,수원시권선구,권선1동,61,120,127.036975,37.25377777777778
경기도,수원시권선구,권선2동,61,120,127.03177777777778,37.248491666666666
경기도,수원시권선구,곡선동,61,120,127.03542222222222,37.240386111111114
경기도,수원시권선구,입북동,60,121,126.96173055555556,37.29042222222222
경기도,수원시팔달구,,61,121,127.03783333333332,37.28310277777778
경기도,수원시팔달구,매교동,61,120,127.016275,37.265677777777775
경기도,수원시팔달구,매산동,60,120,127.00777777777778,37.26588888888889
경기도,수원시팔달구,고등동,60,120,127.00321944444444,37.27048055555556
경기도,수원시팔달구,화서1동,60,120,126.99688611111111,37.273849999999996
경기도,수원시팔달구,화서2동,60,121,126.99635555555555,37.28051388888889
경기도,수원시팔달구,지동,61,120,127.03052222222222,37.27921111111111
경기도,수원시팔달구,우만1동,61,121,127.03145277777777,37.28253888888889
경기도,수원시팔달구,우만2동,61,120,127.04185277777778,37.27511666666667
경기도,수원시팔달구,인계동,61,120,127.02338888888889,37.26755555555555
경기도,수원시팔달구,행궁동,61,121,127.01475277777777,37.28125277777778
경기도,수원시영통구,,61,120,127.04863333333333,37.25631111111111
경기도,수원시영통구,매탄1동,61,120,127.04256388888889,37.267630555555556
경기도,수원시영통구,매탄2동,61,120,127.0495,37.26725
경기도,수원시영통구,매탄3동,61,120,127.04515277777777,37.253769444444444
경기도,수원시영통구,매탄4동,61,120,127.05078888888889,37.26226944444444
경기도,수원시영통구,원천동,61,120,127.05953333333333,37.270852777777776
경기도,수원시영통구,영통1동,62,120,127.08264444444444,37.26345555555555
경기도,수원시영통구,영통2동,61,120,127.05842222222222,37.244055555555555
경기도,수원시영통구,태장동,61,120,127.05694444444444,37.23645833333333
경기도,수원시영통구,광교1동,61,121,127.047630555556,37.2902305555556
경기도,수원시영통구,광교2동,62,121,127.070127777778,37.2922055555556
경기도,성남시수정구,,63,124,127.14771944444445,37.447491666666664
경기도,성남시수정구,신흥1동,63,124,127.143275,37.440238888888885
경기도,성남시수정구,신흥2동,63,124,127.1478888888889,37.44585277777777
경기도,성남시수정구,신흥3동,63,124,127.15108611111111,37.44073333333333
경기도,성남시수정구,태평1동,62,124,127.12833333333333,37.43785833333333
경기도,성남시수정구,태평2동,63,124,127.14080000000001,37.44486666666666
경기도,성남시수정구,태평3동,63,124,127.13502222222223,37.442616666666666
경기도,성남시수정구,태평4동,63,124,127.1434638888889,37.445138888888884
경기도,성남시수정구,수진1동,63,124,127.14111111111112,37.43572222222222
경기도,성남시수정구,수진2동,62,124,127.13075277777777,37.43458333333333
경기도,성남시수정구,단대동,63,124,127.15741944444446,37.446666666666665
경기도,성남시수정구,산성동,63,124,127.15225277777779,37.44947222222222
경기도,성남시수정구,양지동,63,124,127.16311111111112,37.452111111111115
경기도,성남시수정구,복정동,62,124,127.12928888888888,37.462722222222226
경기도,성남시수정구,위례동,63,125,127.1496548,37.4682355
경기도,성남시수정구,신촌동,62,124,127.10651944444444,37.451886111111115
경기도,성남시수정구,고등동,62,124,127.10364166666666,37.42223333333333
경기도,성남시수정구,시흥동,62,124,127.11023333333333,37.41921388888888
경기도,성남시중원구,,63,124,127.13941944444446,37.42766944444444
경기도,성남시중원구,성남동,63,124,127.13353055555557,37.429075
경기도,성남시중원구,중앙동,63,124,127.1574717,37.4439752
경기도,성남시중원구,금광1동,63,124,127.16453333333334,37.44223611111111
경기도,성남시중원구,금광2동,63,124,127.16613333333333,37.44347222222222
경기도,성남시중원구,은행1동,63,124,127.17099722222223,37.44924722222222
경기도,성남시중원구,은행2동,63,124,127.1687888888889,37.4543
경기도,성남시중원구,상대원1동,63,124,127.16641944444444,37.430455555555554
경기도,성남시중원구,상대원2동,63,124,127.16040000000001,37.436102777777776
경기도,성남시중원구,상대원3동,63,124,127.1675,37.43691388888889
경기도,성남시중원구,하대원동,63,124,127.1484638888889,37.42548055555555
경기도,성남시중원구,도촌동,63,123,127.15364166666667,37.41619166666666
경기도,성남시분당구,,62,123,127.12101944444444,37.37996944444445
경기도,성남시분당구,분당동,63,122,127.13319999999999,37.36728333333333
경기도,성남시분당구,수내1동,62,123,127.12013055555555,37.37258333333333
경기도,성남시분당구,수내2동,62,122,127.12294166666666,37.36955277777778
경기도,성남시분당구,수내3동,62,122,127.12827499999999,37.363997222222224
경기도,성남시분당구,정자동,45,122,126.111544444444,37.36145
경기도,성남시분당구,정자1동,62,122,127.1135861111111,37.35865833333334
경기도,성남시분당구,정자2동,62,122,127.1173111111111,37.36313611111111
경기도,성남시분당구,정자3동,62,122,127.12163333333332,37.35796388888889
경기도,성남시분당구,서현1동,62,123,127.12788888888888,37.37983055555556
경기도,성남시분당구,서현2동,63,123,127.13666666666667,37.373194444444444
경기도,성남시분당구,이매1동,62,123,127.12924444444444,37.39673888888889
경기도,성남시분당구,이매2동,62,123,127.12398611111111,37.39675555555556
경기도,성남시분당구,야탑1동,63,123,127.13231944444443,37.409213888888885
경기도,성남시분당구,야탑2동,62,123,127.12941944444444,37.406575
경기도,성남시분당구,야탑3동,63,123,127.14002222222223,37.40799722222222
경기도,성남시분당구,판교동,62,123,127.1032,37.379247222222226
경기도,성남시분당구,삼평동,62,123,127.1163879,37.4060718
경기도,성남시분당구,백현동,62,123,127.1108405,37.3885291
경기도,성남시분당구,금곡동,62,122,127.1070525,37.3516471
경기도,성남시분당구,구미1동,62,122,127.111763,37.349365
경기도,성남시분당구,구미동,62,122,127.12303055555554,37.336755555555555
경기도,성남시분당구,운중동,62,123,127.08036666666666,37.392041666666664
경기도,의정부시,,61,130,127.03584166666667,37.73528888888889
경기도,의정부시,의정부1동,61,131,127.04984444444445,37.74370277777778
경기도,의정부시,의정부2동,61,130,127.04493333333333,37.73800555555556
경기도,의정부시,의정부3동,61,130,127.05105277777777,37.72995
경기도,의정부시,호원1동,61,130,127.05082222222222,37.70919444444445
경기도,의정부시,호원2동,61,130,127.04519722222221,37.72374444444445
경기도,의정부시,장암동,61,130,127.05634444444445,37.723597222222224
경기도,의정부시,신곡1동,61,130,127.05891944444444,37.728744444444445
경기도,의정부시,신곡2동,61,131,127.06005555555555,37.74087222222222
경기도,의정부시,송산1동,62,130,127.08910833333333,37.72830277777778
경기도,의정부시,송산2동,62,130,127.09217777777778,37.736922222222226
경기도,의정부시,자금동,61,131,127.06028611111111,37.74753055555556
경기도,의정부시,가능1동,61,131,127.04443333333333,37.74626111111111
경기도,의정부시,가능2동,61,130,127.03765277777778,37.73801666666667
경기도,의정부시,가능3동,61,130,127.03176388888889,37.740611111111114
경기도,의정부시,녹양동,61,131,127.03441944444444,37.75736111111111
경기도,안양시만안구,,59,123,126.9345,37.38377777777778
경기도,안양시만안구,안양1동,59,123,126.92813333333334,37.39633888888889
경기도,안양시만안구,안양2동,59,123,126.91986666666668,37.402225
경기도,안양시만안구,안양3동,59,123,126.91679722222223,37.393230555555554
경기도,안양시만안구,안양4동,59,123,126.91988611111111,37.39358611111111
경기도,안양시만안구,안양5동,59,123,126.92306388888889,37.391533333333335
경기도,안양시만안구,안양6동,59,123,126.93264444444445,37.38721666666667
경기도,안양시만안구,안양7동,59,123,126.93795555555556,37.3897
경기도,안양시만안구,안양8동,59,123,126.93422222222223,37.381436111111114
경기도,안양시만안구,안양9동,59,123,126.91056388888889,37.38865833333333
경기도,안양시만안구,석수1동,59,123,126.91269722222223,37.41674722222222
경기도,안양시만안구,석수2동,59,123,126.90943333333334,37.41428055555556
경기도,안양시만안구,석수3동,58,123,126.89735277777778,37.40623611111111
경기도,안양시만안구,박달1동,59,123,126.91115277777779,37.40088055555555
경기도,안양시만안구,박달2동,59,123,126.90364166666667,37.39895
