대분류,중분류,소분류,위도,경도,지점코드 //TodayWeather에서는 http routing때문에 /를 사용할수없음.
인천광역시,계양구,계산1동,37.5401083,126.7265750,2824561100
인천광역시,계양구,계산2동,37.5446222,126.7292639,2824561200
인천광역시,계양구,계산3동,37.5339278,126.7311333,2824561300
인천광역시,계양구,계산4동,37.5317833,126.7438972,2824561400
인천광역시,계양구,계산동,37.5428608,126.7245102,2824561100
인천광역시,계양구,계양1동,37.5741028,126.7362417,2824571000
인천광역시,계양구,계양2동,37.5409556,126.7391667,2824572000
인천광역시,계양구,계양3동,37.5591667,126.7604000,2824572000
인천광역시,계양구,계양동,37.5768827,126.7341115,2824571000
인천광역시,계양구,작전1동,37.5279194,126.7318861,2824562100
인천광역시,계양구,작전2동,37.5300889,126.7260667,2824562200
인천광역시,계양구,작전동,37.5307998,126.7298855,2824561300
인천광역시,계양구,작전서운동,37.5252389,126.7385528,2824564000
인천광역시,계양구,효성1동,37.5296056,126.7142222,2824560100
인천광역시,계양구,효성2동,37.5222333,126.7118639,2824560200
인천광역시,계양구,효성동,37.5324085,126.7121261,2824560100
인천광역시,남구,,37.4606806,126.6526861,2817000000
인천광역시,남구,관교동,37.4414167,126.6989111,2817073500
인천광역시,남구,도화1동,37.4581000,126.6758972,2817063000
인천광역시,남구,도화2.3동,37.4675264,126.6647547,2817064500
인천광역시,남구,도화동,37.4609025,126.6737622,2817063000
인천광역시,남구,문학동,37.4348806,126.6870972,2817074000
인천광역시,남구,숭의1.3동,37.4672428,126.6471814,2817053500
인천광역시,남구,숭의2동,37.4602528,126.6493111,2817052000
인천광역시,남구,숭의4동,37.4620444,126.6612417,2817054000
인천광역시,남구,숭의동,37.4628412,126.6473311,2817052000
인천광역시,남구,용현1.4동,37.4562382,126.6599204,2817055500
인천광역시,남구,용현2동,37.4523222,126.6475306,2817056000
인천광역시,남구,용현3동,37.4539083,126.6539667,2817057000
인천광역시,남구,용현5동,37.4497139,126.6424194,2817059000
인천광역시,남구,용현동,37.4496217,126.6413628,2817059000
인천광역시,남구,주안1동,37.4609833,126.6787000,2817066000
인천광역시,남구,주안2동,37.4519139,126.6747528,2817067000
인천광역시,남구,주안3동,37.4420861,126.6761111,2817068000
인천광역시,남구,주안4동,37.4522944,126.6923667,2817069000
인천광역시,남구,주안5동,37.4630694,126.6891083,2817070000
인천광역시,남구,주안6동,37.4596583,126.6915000,2817071000
인천광역시,남구,주안7동,37.4456444,126.6797111,2817072000
인천광역시,남구,주안8동,37.4468250,126.6914194,2817073000
인천광역시,남구,주안동,37.4638113,126.6765076,2817066000
인천광역시,남구,학익1동,37.4370833,126.6662333,2817060000
인천광역시,남구,학익2동,37.4437694,126.6695083,2817061000
인천광역시,남구,학익동,37.4398851,126.6639683,2817060000
인천광역시,남동구,,37.4445194,126.7337972,2820000000
인천광역시,남동구,간석1동,37.4558278,126.7073667,2820053000
인천광역시,남동구,간석2동,37.4589000,126.7110667,2820054000
인천광역시,남동구,간석3동,37.4633639,126.7166000,2820055000
인천광역시,남동구,간석4동,37.4637889,126.7028000,2820055100
인천광역시,남동구,간석동,37.4586753,126.7053516,2820053000
인천광역시,남동구,구월1동,37.4496028,126.7136750,2820051000
인천광역시,남동구,구월2동,37.4532639,126.7154222,2820052000
인천광역시,남동구,구월3동,37.4499083,126.6990333,2820052100
인천광역시,남동구,구월4동,37.4468056,126.7262083,2820052200
인천광역시,남동구,구월동,37.4493321,126.7135252,2820051000
인천광역시,남동구,남촌도림동,37.4293778,126.7172861,2820066000
인천광역시,남동구,논현1동,37.4056898,126.7293199,2820069000
인천광역시,남동구,논현2동,37.4042243,126.7163943,2820070000
인천광역시,남동구,논현고잔동,37.4014528,126.7183417,2820071000
인천광역시,남동구,논현동,37.4059833,126.7291506,2820069000
인천광역시,남동구,만수1동,37.4459944,126.7341333,2820056000
인천광역시,남동구,만수2동,37.4564167,126.7329222,2820057000
인천광역시,남동구,만수3동,37.4591611,126.7251778,2820058000
인천광역시,남동구,만수4동,37.4566972,126.7377111,2820058100
인천광역시,남동구,만수5동,37.4552083,126.7299000,2820058200
인천광역시,남동구,만수6동,37.4409139,126.7397528,2820058300
인천광역시,남동구,만수동,37.4488855,126.7321196,2820056000
인천광역시,남동구,장수서창동,37.4330833,126.7494528,2820065000
인천광역시,동구,,37.4710361,126.6453667,2814000000
인천광역시,동구,금창동,37.4697778,126.6419444,2814064000
인천광역시,동구,만석동,37.4804444,126.6275306,2814051000
인천광역시,동구,송림1동,37.4734833,126.6423333,2814058000
인천광역시,동구,송림2동,37.4730250,126.6447306,2814059000
인천광역시,동구,송림3.5동,37.4701167,126.6486000,2814060500
인천광역시,동구,송림4동,37.4754611,126.6520222,2814061000
인천광역시,동구,송림6동,37.4745528,126.6500306,2814063000
인천광역시,동구,송림동,37.4762265,126.6401504,2814055500
인천광역시,동구,송현1.2동,37.4733639,126.6391889,2814055500
인천광역시,동구,송현3동,37.4795167,126.6447222,2814057000
인천광역시,동구,송현동,37.4889409,126.6411206,2814057000
인천광역시,동구,화수1.화평동,37.4787361,126.6319528,2814052500
인천광역시,동구,화수2동,37.4815806,126.6322222,2814053000
인천광역시,동구,화수동,37.4843550,126.6300984,2814053000
인천광역시,부평구,,37.5042667,126.7241000,2823700000
인천광역시,부평구,갈산1동,37.5148111,126.7293444,2823764100
인천광역시,부평구,갈산2동,37.5079556,126.7279306,2823764200
인천광역시,부평구,갈산동,37.5176033,126.7272953,2823764100
인천광역시,부평구,부개1동,37.4827000,126.7391083,2823765000
인천광역시,부평구,부개2동,37.4920000,126.7392222,2823766000
인천광역시,부평구,부개3동,37.5015639,126.7370000,2823766100
인천광역시,부평구,부개동,37.4848429,126.7369029,2823765000
인천광역시,부평구,부평1동,37.4914333,126.7221083,2823751000
인천광역시,부평구,부평2동,37.4840889,126.7200417,2823752000
인천광역시,부평구,부평3동,37.4832389,126.7102861,2823753000
인천광역시,부평구,부평4동,37.4980417,126.7270000,2823754000
인천광역시,부평구,부평5동,37.4908250,126.7304750,2823755000
인천광역시,부평구,부평6동,37.4836306,126.7265333,2823756000
인천광역시,부평구,부평동,37.4910355,126.7230905,2823751000
인천광역시,부평구,산곡1동,37.5041417,126.7023194,2823757000
인천광역시,부평구,산곡2동,37.5030500,126.7107083,2823758000
인천광역시,부평구,산곡3동,37.4879528,126.7115111,2823758100
인천광역시,부평구,산곡4동,37.4990750,126.7135444,2823758200
인천광역시,부평구,산곡동,37.4978724,126.7038180,2823757000
인천광역시,부평구,삼산1동,37.5156278,126.7397778,2823764600
인천광역시,부평구,삼산2동,37.5089722,126.7384861,2823764800
인천광역시,부평구,삼산동,37.5171021,126.7400157,2823764600
인천광역시,부평구,십정1동,37.4729722,126.6982000,2823768000
인천광역시,부평구,십정2동,37.4710000,126.7101306,2823769000
인천광역시,부평구,십정동,37.4760763,126.6999110,2823768000
인천광역시,부평구,일신동,37.4815667,126.7489778,2823767000
인천광역시,부평구,청천1동,37.5139278,126.7038972,2823759100
인천광역시,부평구,청천2동,37.5120611,126.7065333,2823759200
인천광역시,부평구,청천동,37.5174754,126.7099483,2824560200
인천광역시,서구,,37.5426917,126.6782000,2826000000
인천광역시,서구,가정1동,37.5204472,126.6765333,2826054200
인천광역시,서구,가정2동,37.5235528,126.6798333,2826054300
인천광역시,서구,가정3동,37.5127194,126.6799194,2826054400
인천광역시,서구,가정동,37.5232288,126.6745227,2826054200
인천광역시,서구,가좌1동,37.4911139,126.6750972,2826058000
인천광역시,서구,가좌2동,37.4880500,126.6869528,2826059000
인천광역시,서구,가좌3동,37.4896528,126.6818778,2826060000
인천광역시,서구,가좌4동,37.4846222,126.6856861,2826061000
인천광역시,서구,가좌동,37.4939784,126.6730982,2826058000
인천광역시,서구,검단1동,37.5993806,126.6633750,2826063000
인천광역시,서구,검단2동,37.6143611,126.6909778,2826064000
인천광역시,서구,검단3동,37.5911139,126.6998444,2826065000
인천광역시,서구,검단4동,37.5911722,126.6773111,2826066000
인천광역시,서구,검단5동,37.597691,126.6371520,2826067000
인천광역시,서구,검단동,37.6021870,126.6613009,2826063000
인천광역시,서구,검암경서동,37.5616611,126.6757083,2826051500
인천광역시,서구,석남1동,37.5083556,126.6767972,2826055000
인천광역시,서구,석남2동,37.4998111,126.6766972,2826056000
인천광역시,서구,석남3동,37.5054194,126.6803750,2826056100
인천광역시,서구,석남동,37.5110805,126.6748016,2826057500
인천광역시,서구,신현원창동,37.5117972,126.6743528,2826057500
인천광역시,서구,연희동,37.5462250,126.6802667,2826053000
인천광역시,서구,청라1동,37.5319723,126.6538340,2826053600
인천광역시,서구,청라2동,37.5319667,126.6410139,2826053700
인천광역시,연수구,,37.4071222,126.6804417,2818500000
인천광역시,연수구,동춘1동,37.4068500,126.6729083,2818578000
인천광역시,연수구,동춘2동,37.3999167,126.6713639,2818579000
인천광역시,연수구,동춘3동,37.4056250,126.6803667,2818579500
인천광역시,연수구,동춘동,37.4096123,126.6708266,2818578000
인천광역시,연수구,선학동,37.4196917,126.7034306,2818575000
인천광역시,연수구,송도1동,37.3910576,126.6520820,2818582000
인천광역시,연수구,송도2동,37.40328,126.6416390,2818583000
인천광역시,연수구,송도3동,37.3816722,126.6633667,2818584000
인천광역시,연수구,송도동,37.3910698,126.6520898,2818582000
인천광역시,연수구,연수1동,37.4193806,126.6837083,2818576100
인천광역시,연수구,연수2동,37.4088722,126.6839778,2818576200
인천광역시,연수구,연수3동,37.4166000,126.6941556,2818576300
인천광역시,연수구,연수동,37.4222125,126.6814812,2818576100
인천광역시,연수구,옥련1동,37.4245333,126.6571417,2818563000
인천광역시,연수구,옥련2동,37.4235000,126.6502861,2818564000
인천광역시,연수구,옥련동,37.4274078,126.6551665,2818563000
인천광역시,연수구,청학동,37.4222000,126.6682194,2818576600
인천광역시,옹진군,,37.4437250,126.6388889,2872000000
인천광역시,옹진군,대청면,37.8256000,124.7141000,2872034000
인천광역시,옹진군,덕적면,37.2235806,126.1488889,2872035000
인천광역시,옹진군,백령면,37.9741764,124.7186911,2872033000
인천광역시,옹진군,북도면,37.5296750,126.4291333,2872031000
인천광역시,옹진군,연평면,37.6623889,125.7041083,2872038000
인천광역시,옹진군,영흥면,37.2529389,126.4859111,2872036000
인천광역시,옹진군,자월면,37.2482500,126.3132194,2872037000
인천광역시,중구,,37.4709333,126.6235667,2811000000
인천광역시,중구,도원동,37.4653056,126.6399750,2811056000
인천광역시,중구,동인천동,37.4740472,126.6311111,2811058500
인천광역시,중구,북성동,37.4725556,126.6206861,2811060000
인천광역시,중구,송월동,37.4771917,126.6263083,2811061000
인천광역시,중구,신포동,37.4675556,126.6271556,2811053000
인천광역시,중구,신흥동,37.4648722,126.6361528,2811054000
인천광역시,중구,연안동,37.4504194,126.6066000,2811052000
인천광역시,중구,영종동,37.4907472,126.5329972,2811062000
인천광역시,중구,용유동,37.4410694,126.4044750,2811063000
인천광역시,중구,운서동,37.4933914,126.4884015,2811062800
인천광역시,중구,율목동,37.4664611,126.6379556,2811057000
전라남도,,,34.8130444,126.4650000,4600000000
전라남도,강진군,,34.6389111,126.7691972,4681000000
전라남도,강진군,강진읍,34.6327694,126.7755778,4681025000
전라남도,강진군,군동면,34.6417556,126.8171083,4681031000
전라남도,강진군,대구면,34.4922611,126.8028667,4681033000
전라남도,강진군,도암면,34.5432083,126.7299417,4681034000
전라남도,강진군,마량면,34.4473361,126.8209972,4681040000
전라남도,강진군,병영면,34.7137806,126.8147528,4681038000
전라남도,강진군,성전면,34.6895833,126.7111417,4681036000
전라남도,강진군,신전면,34.5103778,126.7220556,4681035000
전라남도,강진군,옴천면,34.7419444,126.7964528,4681039000
전라남도,강진군,작천면,34.7011167,126.7734639,4681037000
전라남도,강진군,칠량면,34.5696056,126.8012556,4681032000
전라남도,고흥군,,34.6080694,127.2870556,4677000000
전라남도,고흥군,고흥읍,34.6029694,127.2824417,4677025000
전라남도,고흥군,과역면,34.6781028,127.3619750,4677038000
전라남도,고흥군,금산면,34.4559722,127.1271972,4677033000
전라남도,고흥군,남양면,34.7258306,127.3419000,4677039000
전라남도,고흥군,대서면,34.7682000,127.2862556,4677041000
전라남도,고흥군,도덕면,34.5636111,127.1798861,4677032000
전라남도,고흥군,도양읍,34.5264028,127.1405556,4677025300
전라남도,고흥군,도화면,34.5069667,127.3195083,4677034000
전라남도,고흥군,동강면,34.7762861,127.3360667,4677040000
전라남도,고흥군,동일면,34.4989278,127.4693639,4677045000
전라남도,고흥군,두원면,34.6434556,127.2757750,4677042000
전라남도,고흥군,봉래면,34.4605917,127.4611528,4677036000
전라남도,고흥군,영남면,34.5988500,127.4580556,4677044000
전라남도,고흥군,점암면,34.6497139,127.3815861,4677037000
전라남도,고흥군,포두면,34.5683778,127.3426778,4677035000
전라남도,고흥군,풍양면,34.5724306,127.2440750,4677031000
전라남도,곡성군,,35.2789556,127.2941083,4672000000
전라남도,곡성군,겸면,35.2525833,127.1745417,4672039000
전라남도,곡성군,고달면,35.2926000,127.3434639,4672036000
전라남도,곡성군,곡성읍,35.2791667,127.2984444,4672025000
전라남도,곡성군,목사동면,35.1176778,127.3020333,4672034000
전라남도,곡성군,삼기면,35.2329389,127.2137972,4672032000
전라남도,곡성군,석곡면,35.1299222,127.2562222,4672033000
전라남도,곡성군,오곡면,35.2692583,127.3161111,4672031000
전라남도,곡성군,오산면,35.2348889,127.1236194,4672040000
전라남도,곡성군,옥과면,35.2737722,127.1376972,4672037000
전라남도,곡성군,입면,35.2940806,127.2062417,4672038000
전라남도,곡성군,죽곡면,35.1481333,127.3213889,4672035000
전라남도,광양시,,34.9375361,127.6981778,4623000000
전라남도,광양시,골약동,34.9354306,127.6804972,4623051500
전라남도,광양시,광양읍,34.9702083,127.5832000,4623025000
전라남도,광양시,광영동,34.9598278,127.7241556,4623054000
전라남도,광양시,금호동,34.9345972,127.7253194,4623055000
전라남도,광양시,다압면,35.1201972,127.6932194,4623036000
전라남도,광양시,봉강면,35.0083639,127.5833417,4623031000
전라남도,광양시,옥곡면,34.9863194,127.7010667,4623033000
전라남도,광양시,옥룡면,35.0138083,127.6213972,4623032000
전라남도,광양시,중마동,34.9378528,127.6998111,4623053000
전라남도,광양시,진상면,35.0168667,127.7218194,4623034000
전라남도,광양시,진월면,34.9753306,127.7602444,4623035000
전라남도,광양시,태인동,34.9394028,127.7518194,4623057000
전라남도,구례군,,35.1994583,127.4649333,4673000000
전라남도,구례군,간전면,35.1751389,127.5459222,4673032000
전라남도,구례군,광의면,35.2571583,127.4420750,4673035000
전라남도,구례군,구례읍,35.2056833,127.4652194,4673025000
전라남도,구례군,마산면,35.2201167,127.4895083,4673034000
전라남도,구례군,문척면,35.1887250,127.4912000,4673031000
전라남도,구례군,산동면,35.3127528,127.4415333,4673037000
전라남도,구례군,용방면,35.2475917,127.4322778,4673036000
전라남도,구례군,토지면,35.1947667,127.5283639,4673033000
전라남도,나주시,,35.0128389,126.7128667,4617000000
전라남도,나주시,공산면,34.9402444,126.6101528,4617034000
전라남도,나주시,금남동,35.0281083,126.7178667,4617054000
전라남도,나주시,금천면,35.0277778,126.7555639,4617039000
전라남도,나주시,남평읍,35.0432917,126.8453083,4617025000
전라남도,나주시,노안면,35.0728778,126.7342639,4617038000
전라남도,나주시,다도면,34.9441806,126.8296306,4617042000
전라남도,나주시,다시면,35.0162722,126.6393444,4617036000
전라남도,나주시,동강면,34.9363944,126.5660667,4617035000
전라남도,나주시,문평면,35.0521139,126.6059639,4617037000
전라남도,나주시,반남면,34.9007139,126.6538639,4617033000
전라남도,나주시,봉황면,34.9552000,126.7863222,4617043000
전라남도,나주시,빛가람동,35.0224528,126.7894417,4617062000
전라남도,나주시,산포면,35.0370056,126.8077667,4617040000
전라남도,나주시,성북동,35.0318833,126.7214444,4617055000
전라남도,나주시,세지면,34.9165972,126.7516222,4617031000
전라남도,나주시,송월동,35.0143500,126.7271556,4617051000
전라남도,나주시,영강동,35.0009778,126.7089528,4617052000
전라남도,나주시,영산동,34.9967361,126.7161000,4617058000
전라남도,나주시,왕곡면,34.9650833,126.6718444,4617032000
전라남도,나주시,이창동,34.9944750,126.7126444,4617060000
전라남도,담양군,,35.3181250,126.9901639,4671000000
전라남도,담양군,고서면,35.2204778,126.9751972,4671032000
전라남도,담양군,금성면,35.3403222,127.0276111,4671037000
전라남도,담양군,남면,35.1744194,127.0299333,4671033000
전라남도,담양군,담양읍,35.3174889,126.9839444,4671025000
전라남도,담양군,대덕면,35.2463861,127.0391222,4671035000
전라남도,담양군,대전면,35.2718056,126.8900889,4671041000
전라남도,담양군,무정면,35.2918361,127.0321639,4671036000
전라남도,담양군,봉산면,35.2731556,126.9590111,4671031000
전라남도,담양군,수북면,35.2987111,126.9308000,4671040000
전라남도,담양군,용면,35.3618972,126.9895972,4671038000
전라남도,담양군,월산면,35.3372417,126.9567556,4671039000
전라남도,담양군,창평면,35.2357944,127.0210861,4671034000
전라남도,목포시,,34.8087889,126.3944194,4611000000
전라남도,목포시,대성동,34.7962028,126.3856861,4611056500
전라남도,목포시,동명동,34.7878444,126.3940667,4611064000
전라남도,목포시,만호동,34.7842194,126.3891083,4611065500
전라남도,목포시,목원동,34.7900000,126.3822222,4611059500
전라남도,목포시,부주동,34.8104254,126.4475935,4611081000
전라남도,목포시,부흥동,34.8011472,126.4365667,4611080000
전라남도,목포시,북항동,34.8039639,126.3714861,4611070500
전라남도,목포시,산정동,34.8060472,126.3886000,4611054500
전라남도,목포시,삼학동,34.7871278,126.4036889,4611064500
전라남도,목포시,삼향동,34.8272139,126.4199667,4611078000
전라남도,목포시,상동,34.8107083,126.4162750,4611075600
전라남도,목포시,신흥동,34.7957083,126.4208889,4611075800
전라남도,목포시,연동,34.7915889,126.3936417,4611053500
전라남도,목포시,연산동,34.8098667,126.3791000,4611055400
전라남도,목포시,옥암동,34.8070972,126.4318639,4611079000
전라남도,목포시,용당1동,34.8013583,126.3954750,4611051000
전라남도,목포시,용당2동,34.8016111,126.3999333,4611052000
전라남도,목포시,용당동,34.8059480,126.3917889,4611054500
전라남도,목포시,용해동,34.8134639,126.4013778,4611074500
전라남도,목포시,원산동,34.8087500,126.3830639,4611055800
전라남도,목포시,유달동,34.7828667,126.3826639,4611066000
전라남도,목포시,이로동,34.7960500,126.4118444,4611075000
전라남도,목포시,죽교동,34.7966861,126.3771556,4611069500
전라남도,목포시,하당동,34.8055556,126.4223000,4611075700
전라남도,무안군,,34.9873694,126.4837000,4684000000
전라남도,무안군,망운면,35.0098111,126.3966083,4684035000
전라남도,무안군,몽탄면,34.9276611,126.5041083,4684032000
전라남도,무안군,무안읍,34.9874694,126.4783333,4684025000
전라남도,무안군,삼향읍,34.8200361,126.4435861,4684025600
전라남도,무안군,운남면,34.9591417,126.3452861,4684037000
전라남도,무안군,일로읍,34.8483083,126.4923667,4684025300
전라남도,무안군,청계면,34.9079389,126.4308417,4684033000
전라남도,무안군,해제면,35.1073917,126.2965417,4684036000
전라남도,무안군,현경면,35.0183306,126.4139528,4684034000
전라남도,보성군,,34.7683333,127.0820889,4678000000
전라남도,보성군,겸백면,34.8263639,127.1539306,4678033000
전라남도,보성군,노동면,34.7941722,127.0728417,4678031000
전라남도,보성군,득량면,34.7590333,127.1707750,4678038000
전라남도,보성군,문덕면,34.9262167,127.1745417,4678036000
전라남도,보성군,미력면,34.7978389,127.0896417,4678032000
전라남도,보성군,벌교읍,34.8442139,127.3438444,4678025300
전라남도,보성군,보성읍,34.7655167,127.0822222,4678025000
전라남도,보성군,복내면,34.8899361,127.1333333,4678035000
전라남도,보성군,웅치면,34.7127972,127.0223528,4678040000
전라남도,보성군,율어면,34.8675361,127.1891083,4678034000
전라남도,보성군,조성면,34.8054000,127.2497444,4678037000
전라남도,보성군,회천면,34.6656528,127.0874417,4678039000
전라남도,순천시,,34.9476056,127.4893306,4615000000
전라남도,순천시,낙안면,34.9049667,127.3483556,4615038000
전라남도,순천시,남제동,34.9383083,127.4901111,4615059000
전라남도,순천시,덕연동,34.9461639,127.5073333,4615057000
전라남도,순천시,도사동,34.9245056,127.4937083,4615063500
전라남도,순천시,매곡동,34.9608389,127.4849194,4615054000
전라남도,순천시,별량면,34.8711889,127.4541750,4615039000
전라남도,순천시,삼산동,34.9678139,127.4859111,4615055000
전라남도,순천시,상사면,34.9359778,127.4573111,4615040000
전라남도,순천시,서면,34.9917361,127.4904306,4615032000
전라남도,순천시,송광면,34.9710028,127.2659556,4615036000
전라남도,순천시,승주읍,35.0113556,127.3919194,4615025000
전라남도,순천시,왕조1동,34.9594417,127.5229417,4615066100
전라남도,순천시,왕조2동,34.9522139,127.5345556,4615066500
전라남도,순천시,왕조동,34.9625566,127.5208312,4615066100
전라남도,순천시,외서면,34.9106861,127.2794667,4615037000
전라남도,순천시,월등면,35.0903361,127.3826222,4615034000
전라남도,순천시,장천동,34.9454167,127.4888889,4615061000
전라남도,순천시,저전동,34.9449139,127.4860861,4615060000
전라남도,순천시,조곡동,34.9448194,127.4991750,4615056000
전라남도,순천시,주암면,35.0737778,127.2371778,4615035000
전라남도,순천시,중앙동,34.9529528,127.4885778,4615062000
전라남도,순천시,풍덕동,34.9387583,127.4993111,4615058000
전라남도,순천시,해룡면,34.9106778,127.5398444,4615031000
전라남도,순천시,향동,34.9496306,127.4812889,4615051500
전라남도,순천시,황전면,35.0983111,127.4291417,4615033000
전라남도,신안군,,34.7898111,126.3817306,4691000000
전라남도,신안군,도초면,34.7004917,125.9554083,4691035000
전라남도,신안군,비금면,34.7522000,125.9286333,4691034000
전라남도,신안군,신의면,34.5819972,126.0902861,4691038000
전라남도,신안군,안좌면,34.7529472,126.1266667,4691040000
전라남도,신안군,암태면,34.8241111,126.1140417,4691042000
전라남도,신안군,압해면,34.8655724,126.3124695,4691025300
전라남도,신안군,압해읍,34.8623611,126.3144111,4691025300
전라남도,신안군,임자면,35.0811417,126.1131861,4691032000
전라남도,신안군,자은면,34.8813556,126.0494111,4691033000
전라남도,신안군,장산면,34.6396667,126.1509306,4691039000
전라남도,신안군,증도면,34.9997278,126.1416222,4691031000
전라남도,신안군,지도읍,35.0582167,126.2095889,4691025000
전라남도,신안군,팔금면,34.7819278,126.1445222,4691041000
전라남도,신안군,하의면,34.6037111,126.0385528,4691037000
전라남도,신안군,흑산면,34.6797750,125.4312639,4691036000
전라남도,여수시,,34.7573111,127.6643861,4613000000
전라남도,여수시,광림동,34.7444444,127.7292222,4613062500
전라남도,여수시,국동,34.7268889,127.7214194,4613067000
전라남도,여수시,남면,34.5063278,127.7687083,4613034000
전라남도,여수시,대교동,34.7324389,127.7234306,4613065500
전라남도,여수시,돌산읍,34.6140472,127.7238306,4613025000
전라남도,여수시,동문동,34.7388250,127.7450222,4613051500
전라남도,여수시,둔덕동,34.7662778,127.6967556,4613074000
전라남도,여수시,만덕동,34.7495528,127.7466333,4613076500
전라남도,여수시,묘도동,34.8729833,127.7118861,4613083000
전라남도,여수시,문수동,34.7515028,127.7049556,4613071000
전라남도,여수시,미평동,34.7658028,127.7065333,4613073000
전라남도,여수시,삼산면,34.0225000,127.3140333,4613036000
전라남도,여수시,삼일동,34.8249833,127.6892972,4613082000
전라남도,여수시,서강동,34.7380222,127.7280444,4613063500
전라남도,여수시,소라면,34.7895972,127.6346639,4613031000
전라남도,여수시,시전동,34.7573889,127.6758972,4613079000
전라남도,여수시,쌍봉동,34.7603611,127.6675889,4613078000
전라남도,여수시,여서동,34.7473667,127.7106861,4613070000
전라남도,여수시,여천동,34.7669806,127.6637972,4613080000
전라남도,여수시,월호동,34.7230083,127.7139778,4613068500
전라남도,여수시,율촌면,34.8788111,127.5807889,4613032000
전라남도,여수시,주삼동,34.7844750,127.6651972,4613081000
전라남도,여수시,중앙동,34.7358556,127.7381778,4613057000
전라남도,여수시,충무동,34.7457250,127.7310111,4613060000
전라남도,여수시,한려동,34.7418111,127.7495083,4613053500
전라남도,여수시,화양면,34.7050139,127.6156778,4613033000
전라남도,여수시,화정면,34.6178611,127.6415111,4613035000
전라남도,영광군,,35.2741667,126.5140861,4687000000
전라남도,영광군,군남면,35.2366556,126.4547111,4687035000
전라남도,영광군,군서면,35.2547583,126.4772111,4687034000
전라남도,영광군,낙월면,35.1991361,126.1396222,4687038000
전라남도,영광군,대마면,35.2983250,126.5795333,4687031000
전라남도,영광군,묘량면,35.2540333,126.5452111,4687032000
전라남도,영광군,백수읍,35.2801694,126.4227861,4687025300
전라남도,영광군,법성면,35.3589944,126.4480222,4687037000
전라남도,영광군,불갑면,35.2059222,126.5096417,4687033000
전라남도,영광군,염산면,35.2147833,126.3739667,4687036000
전라남도,영광군,영광읍,35.2749000,126.5139306,4687025000
전라남도,영광군,홍농읍,35.3926472,126.4474194,4687025600
전라남도,영암군,,34.7969889,126.6986194,4683000000
전라남도,영암군,군서면,34.7765111,126.6525972,4683036000
전라남도,영암군,금정면,34.8599583,126.7510444,4683032000
전라남도,영암군,덕진면,34.8157694,126.6990750,4683031000
전라남도,영암군,도포면,34.8421056,126.6457528,4683035000
전라남도,영암군,미암면,34.6961639,126.5738083,4683039000
전라남도,영암군,삼호읍,34.7429083,126.4711889,4683025300
전라남도,영암군,서호면,34.7518889,126.5869528,4683037000
전라남도,영암군,시종면,34.8655139,126.6091222,4683034000
전라남도,영암군,신북면,34.8872194,126.6945972,4683033000
전라남도,영암군,영암읍,34.7966667,126.7033972,4683025000
전라남도,영암군,학산면,34.7231000,126.5721556,4683038000
전라남도,완도군,,34.3078528,126.7570972,4689000000
전라남도,완도군,고금면,34.3917806,126.8063972,4689033000
전라남도,완도군,군외면,34.3862556,126.6494750,4689031000
전라남도,완도군,금당면,34.4267500,127.0732667,4689037000
전라남도,완도군,금일읍,34.3456917,127.0315528,4689025300
전라남도,완도군,노화읍,34.1746889,126.5778667,4689025600
전라남도,완도군,보길면,34.1659167,126.5696083,4689038000
전라남도,완도군,생일면,34.3299500,126.9996972,4689039000
전라남도,완도군,소안면,34.1716500,126.6530222,4689036000
전라남도,완도군,신지면,34.3316028,126.8292639,4689032000
전라남도,완도군,약산면,34.3904944,126.9002444,4689034000
전라남도,완도군,완도읍,34.3135861,126.7475778,4689025000
전라남도,완도군,청산면,34.1767194,126.8609972,4689035000
전라남도,장성군,,35.2988111,126.7869750,4688000000
전라남도,장성군,남면,35.2412556,126.8142889,4688032000
전라남도,장성군,동화면,35.2812333,126.7409222,4688033000
전라남도,장성군,북이면,35.4256694,126.8107528,4688039000
전라남도,장성군,북일면,35.3717361,126.8094000,4688038000
전라남도,장성군,북하면,35.4042722,126.8817639,4688040000
전라남도,장성군,삼계면,35.2564889,126.6665750,4688035000
전라남도,장성군,삼서면,35.2291111,126.6484778,4688034000
전라남도,장성군,서삼면,35.3310417,126.7692222,4688037000
전라남도,장성군,장성읍,35.3000056,126.7872861,4688025000
전라남도,장성군,진원면,35.2701056,126.8354639,4688031000
전라남도,장성군,황룡면,35.2858000,126.7750556,4688036000
전라남도,장흥군,,34.6785250,126.9091083,4680000000
전라남도,장흥군,관산읍,34.5584167,126.9409778,4680025300
전라남도,장흥군,대덕읍,34.4943639,126.8889667,4680025600
전라남도,장흥군,부산면,34.7202833,126.9054639,4680036000
전라남도,장흥군,안양면,34.6469056,126.9760778,4680032000
전라남도,장흥군,용산면,34.6117667,126.9161333,4680031000
전라남도,장흥군,유치면,34.7991944,126.8411528,4680035000
전라남도,장흥군,장동면,34.7468056,126.9973750,4680033000
전라남도,장흥군,장평면,34.7705917,126.9769750,4680034000
전라남도,장흥군,장흥읍,34.6766583,126.9047111,4680025000
전라남도,장흥군,회진면,34.4784167,126.9416333,4680037000
전라남도,진도군,,34.4837500,126.2655444,4690000000
전라남도,진도군,고군면,34.4873389,126.3450222,4690032000
전라남도,진도군,군내면,34.5093806,126.2939778,4690031000
